id	gold_labels	predicted_labels	text
s24:dcae3176fe3febaade7373092821ad49	['label_obscene']	['label_identity_attack', 'label_insult', 'label_obscene', 'label_severe_toxicity', 'label_toxicity']	Sellutehtaalla on porilaisia töissä! Ja vitut. Yksikään porissa asuva ja raumalla töissä käyvä ei ole porilainen vaan hylkiö persereikä jota ei porissa kaivata.näin on.
s24:212f8f4b93e4a04b7424c50adff8a0c9	['label_obscene']	['label_obscene', 'label_toxicity']	"""Kapitalistin tuska britanniassa syvenee, päivä päivältä: https://keskustelu.s/REDACTED/britanniassa  Suomessa vasta edestään kapitalistien viitoittamalla tiellä. Sillän ensin on saatava haltuun KAIKKI TIEDOTUSVÄLINEET:  https://www.marmai.f/REDACTED/dian-6267058  ja saikin sen. Ja paljon muuta, googlaa """"keskisuomalainen osti lehtitalon"""", niin näet, mikä niillä on juonena.  Keskisuomalainen on Kepulaislehti mutta sisällöt on samaa mamutus- ja työvoimapulapaskaa kun kokoomuslehdissäkin. Tavoitteenahan on teidän paskahousujen tajunnanmuokkaus systeemille uskollisiksi muurahaisiksi"""
s24:e703d3c56e76622e0c5c1f64028227b9	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	"""No helpottiko """"pimpottelu"""" sinua netti-addiktia? Älä pelle ole kiinnostunut kirjoittajista, jotka eivät ole kiinnostuneita sinusta tai ole ylipäätäänkään kiinnostunut kirjoittajien henkilöistä. Pimeä tapaus: stalkkaat mua, jolla ei koskaan ole ollut edes nimimerkkiä... Teepä itses lisää idiootiksi ja tule pimpottelemaan asiallisiin viesteihin, pelle! Havaitsin hyvin, että jotakin ihan sairasta vittuilua toi on - mua kohtaan. Taitaa suoli24 olla ainoa paikka, missä vastentahtoisesti kaltaisiisi kirjoittajiin törmää? Kyttäri ( mikä sitten lienetkään). Juntti."""
s24:c539ba580b508a67ad02940a17aca9d7	['label_obscene']	['label_toxicity']	Joo kyllä se on kommunisteilla hallituksessa kusinen paikka jost alkaa se tuttu kiljuminen ja öyhöttäminen näilläkin palstoilla,persu,natsi ,fasisti pilkkaa joka palstat täynnä. Vaan ei haittaa kun totuuden näkee jokainen ja iso käsi laittaa vääryydellä kasatun hallitukselle kivikuormia siivottavaksi. Hallitus puolueissa on paljastunut jo poliittisia virkanimityksiä,laittomia päätöksiä ja murha listoja. Tällä hallituksella on historian huonoin maine.
s24:76330e9505d442849d7fd3ead6fa1331	[]	['label_insult', 'label_toxicity']	Kissanvihaajat tyhmiä? Osataan panna Panndol 50-00mg pikkukalan sisään.
s24:aeaf332cfab95512f8bd9e26f1e342eb	[]	[]	ONGELMANA on Koskimäen mukaan se, että uhrit eivät vaadi tekijöille rangaistusta tai jättävät tapahtuneen ilmoittamatta.  – Asioista pitäisi ilmoittaa poliisille tuoreeltaan, jotta asianomaiset henkilöt saataisiin kiinni. Omille lapsille pitää neuvoa, että tällaista ei tarvitse hyväksyä.  Lainattu polliisin kirjoituksesta tänään iltasanomat, niin tähän jos voisi vaikka lapualaiset ym. vastata. Mikä tässä mättää, ketoisiko nämä katupartio ntseille mieluummin kuin poliisille??
s24:a40afe26ed1059d82ae8e043e147c7c0	['label_obscene']	['label_obscene', 'label_toxicity']	Ei se vaihdosta parane. Samaa paskaa, eri paketissa.
s24:e4416bb9dda1a6fd451ac9c0a9b7ecc9	[]	['label_toxicity']	Miehet eivät yleensä ole yhtä tyhmiä ja avuttomia niin kuin naiset, vaan uskaltavat tehdä asioita. Naiset vaan valittaa.
s24:a9ae129361490574bbc509a4187ac9a7	['label_obscene']	[]	Yritä tiivistää kahteen kymmenen sanan lauseeseen. Minkä tahansa asian voi esittää tiivistetysti - paitsi paskanjauhamisen.
s24:75c976ca579e1b3e3f299ca5ded44af5	[]	['label_insult', 'label_toxicity']	Skoda on ainakin rumin itäautoista, ja laadultaankin heikoimmasta päästä. Helpommalla saa siasta hieromalla koiran kun skodasta auton.
s24:6a07a4f464f19cf32322de76223b751b	[]	['label_insult', 'label_toxicity']	Ylen toimittajat on joko tyhmiä tai propakandisteja. Hävettäisi olla Yleläinen.
s24:7e927508ddf5c8c45bafcdfa213a535d	[]	['label_insult', 'label_obscene', 'label_toxicity']	ootko sää täysin tyhmä BF3 on 30fps PC:lle, Xbox 360:lle ja myös viimeisenä ja vähäismipänä ps3:lle.
s24:dca1cdb7d38599cdb09ce0916d252359	[]	[]	Pahalta. Jotenkin mahdottomalta.
s24:e36f742bc39d48a058b727ad7b58c79f	[]	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	pysy siellä kainuussa Täällä eteläss on jo tarpeeksi korvarengas pellejä-- jaa onpi niillä nenääskin niillä lapin/kainuun homoilla. joo ja tukka porkkanan punainen heheh
s24:a50794eda66c804453fd894b0b0f4c0e	['label_obscene']	['label_toxicity']	ne jotka persuja mollaa ,gronbergin mukaan teidän pitäisi ottaa kummi kreikasta. siitä vaan perslalandia ym. matkaan kyllä jutta ja jyrki kyytin maksaa.
s24:54e42984492d5dfe1f67c684fab1977d	[]	['label_insult', 'label_obscene', 'label_toxicity']	vähä semmonen homppelipoika
s24:e5a5ba64af23845237e848fca931038e	[]	['label_identity_attack', 'label_insult', 'label_toxicity']	Kuulehan ukko, kovinpa sinulla tuntuu olevan aikaa istua netin ääressä. Käyhän välillä haukkaamassa SUOMEN luonnon raikasta ilmaa, sitä ei enää kauan ole saatavilla kun nämä ryssäkät pilaavat ilman ja maan.
s24:02265805c1498a92701fc63044befd01	[]	['label_obscene', 'label_toxicity']	Hyvää yötä kaikille  Uni pistää silmäluomet luppasemaan, joten parempi painella punkaan muijan viekkuun.
s24:2d5e1101ab3743a9b2f1eb0ef421b01b	[]	['label_toxicity']	Ja vaipoista kirjoittava kaveri on taas tullut hokemaan vaipoistaan. Miksi sinulla päässäsi vaipat pyörii??
s24:8f57dcc7e05c531896c08d80129cf7df	['label_obscene']	['label_obscene', 'label_toxicity']	Suomi teki juuri ne ratkaisevat maalit,mutta miksi maailman paras jääkiekkomaa Kanada ei pystynyt maalaamaan kertaakaan,vaikka antoivat kaikkensa tuossa matsissa ja ilme oli sennäköinen kuin olisivat syöneet kilon paskaa.
s24:620d8e9ee2ef431fe5a3fa3d7d0e8940	['label_obscene']	[]	No hei, musta 12-13 vuotias on aivan hyvä ikä.. pari vuotta ja pari vuotta.. paskat siitä,jos tykkää ni tykkää.. pitääkö kaikkien aina tiuskasta toisille?
s24:d8c8b8dfd12228a9e2be94202323e3f2	[]	[]	Tuossahan se osa ongelmaa on, naiselle seksi on velvollisuus tai hyödyke.
s24:6159a74d5a6d36461f2248e167de2094	[]	['label_toxicity']	se sun alkkis on liian vähä-älyinen tajutakseen minkälainen nainen hänellä on - ja kuinka vähän hän itse tajuaa mistään. olet helmiä sioille. yritä päästä irti tyypistä.
s24:839589b6ee90b40933f78f99a64a6de1	['label_obscene']	['label_obscene', 'label_toxicity']	mulla on -90 sierra ja se oikeesti paska. tekniikka suoraan -70 luvulta, se kertoo jo jotain.
s24:404d1c0c9d42dfbce06fda8f6f55dc32	[]	['label_identity_attack', 'label_insult', 'label_toxicity']	Kiihkeänä kommunistina ja lihavana homoseksuaalina vastustan kaikkea, mitä demokraattisista mielipiteistään ja ällöttävästä heteroseksuaalisuudestaan tunnettu Sauli Niinistö tekee! Myös tuhannet sivunikkini vastustavat Saulia!  Suomi oli syyllinen talvisotaan! Stalin ainoastaan puolusti Neuvostoliittoa ja ihanaa kommunismia!
s24:b1211fb20f0969cac4baef3ecfd058b7	[]	['label_toxicity']	jäyniä voi kukaan tehdä!  Ihankun sinun mies Nanni oisi tehnyt tahallaan sinun kiusaksi tai jotain. Ilkeyttään. Ei kondoomit jää keltään vahingossa pitkin ei voi jäädä. Vai onko se nainen joka on ollut siel piruuttaan levitellyt ne kondoomit.  Naiset on joskus älyttömän ilkeitä toisilleen.  Toivottavasti saat jätettyä miehesi vaikka itkee ja pyyteleekin anteeksi.  Ei armoa tollasille!
s24:844c8d9213f76709988d9779194389e6	['label_obscene']	['label_toxicity']	Tilanne järkyttävä.  Itselläni on perseauki ja selviän just,ettei tarvi mennä leipäjonoon.Olen töissä ja vouti vie osansa ja asun stadissa.Minulla on taksiliite,jolla ennen paikkailin kapeikkoja ja olin hyvä ja kassat oli hyviä.Nyt en enää lähde minnekkään kaikki säästää.Pidän tätä jo 90-luvun laman tasossa ja pelkäämpä et tää kestää paljon pidempään.
s24:79100803bac3ec9150d7102087a16694	['label_obscene']	['label_toxicity']	"""Lukekaa miten se armeija oikeasti käydään.  Muutama keikka on tosi tarina MIEHESTÄ joka uskalsi olla oma itsensä, myös armeijassa. VAROITUS! Ei lälläri pojille ( muka miehille???). lue eläkä lässytä. https://muutama-keikka.webnode.fi jos et jaksa lukea ensin oikeasta elämästä vaan haluaisit lukea äidin sylistä (valita, äidin sylistä ei kerrota mitään, mene neuvolaan), niin sieltä sivulta löytyy armeija """"osia"""" erikseen kun kelaat alas päin. Hyvää lukuhetkeä toivottaa sinulle armeijan setä, ja paskat."""
s24:7f596106e6fe58e726018884287ed249	[]	[]	Minusta tuntuu että Kotkan srk on kaupunkimaisin ja ehkä vilkkaudeltaan pienin? Voin olla väärässäkin. Kymi vissiin vanhin ja ehkä perinteikkäin.
s24:c6178c1bc0fb4ab8228d16652a0295a1	[]	['label_toxicity']	Jos ajatus kiihottaa sinua, niin why not? Muista vain kertoa naiselle omat rajasi ja varmista, että hän kunnioittaa niitä. Olet saattanut löytää elämäsi dominan.
s24:3c864cd502a8327ccd36522e62964b60	[]	['label_insult', 'label_toxicity']	Kovia juoppoja nämä demarit.
s24:957d3eeb3af4755e8515d7380124a0d9	[]	[]	Kyllä tämä on ihan mormonismin mukaista. Brigham Young tosiaan opetti, että miehen on otava moniavioinen päästäkseen Jumalaksi. Olen kysynyt pariin kertaan tällä palstalla, onko se edelleen kirkon virallinen kanta, mutta en ole saanut vastausta. Saattaa siis olla mahdollista, että sellainen mormonimies joka jostain ihmeen syystä ei haluaisi useita vaimoja pääsee Jumalaksi myös yhden vaimon kanssa. Jumalan on kuitenkin ehdottomasti olatva naimisissa. Mormonit opettavat, että tämän Tellusplaneettamme Jumalalla on vaimo.  Uskontoja on tosiaan moneksi...
s24:95e1c541aecfbca188c92143b3309a91	['label_obscene']	['label_obscene', 'label_toxicity']	Poliisin ON AINA NOUDATETTAVA LAKIA pilkkua nussien ja sitä ei hki:n huumepoliisi ole tehnyt! Vaikka laki käskisi poliisia ampumaan itsensä, se pitää tehdä, jos lakia ei toimi sitä muutettava! Muutoksen voi tehdä vain eduskunta. Poliisi joka ei ole noudattanut lakia, on samanarvoinen rikollinen kuin ne mitä se jahtaa huumekauppias mitä jahtaa, koska silloin kumpikin toimii lain väärällä puolella.  Osa hki:n huumepoliiseista tuomitaan 99,9% varmasti 1-2 vuoden sisällä riippuen tutkinnan kestosta. Niin paljon rikoksia se porukka on puuhastellut! Hyvä niin, saadaan rikolliset pois poliisista.
s24:aa4be3cbe7ef2e03f361902a44dcf89b	['label_obscene']	['label_obscene', 'label_toxicity']	Kyllä seinäjoki olisi saanut ansaitut kultajuhlat jos sepsi olisi voittanut.SJK muovia koko paska,pitäkää juhlanne.(kerrankin olen vaasalaiset kanssa samaa mieltä) !!!!
s24:1036c4f23d91b36d9790c2504ac1671f	[]	[]	Ihan ok-paikka. Kauniita naisia, esitanssijoita. Paikalliset miehet aika vaatimattoman näköisiä, suomalaisen on helppo erottua joukosta pelkästään jo pukeutumalla ja vaikkapa hiusten laitolla.
s24:3b155b701af2c1693c8b368b5e123108	['label_obscene']	['label_toxicity']	Nivalaa iliveillään tällä kanavalla paskanhajusta, vaan niin ovat saaneet kylänsä komiaksi ja siistiksi keskustassakin, että on tuo viljelypitäjän keskusta alueensa paras.Malisjoki halkoo sitä ja kilometrikaupalla on rantaa laitettu kaikille asukkaille viihtyisäksi. Haapavesi on kyllä surkea esitys, eijä pärjää tässäkään kisassa.
s24:8f314e6135f4e4e52f344466b41e920c	[]	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	homo
s24:c24a0336a4c70dea9a37cfaba3af0192	['label_obscene']	['label_obscene', 'label_toxicity']	Siinä kanssa yksi perskeleen tolvana, huutaa ja huutaa, linkittää ja kopio, eikä aavistustakaan miksi ja mitä, se on menneisyyttä ja asioita pitää tehdä nyt uudelta pohjalta.On aivan turha itkeä kun 1996 alkusyksystä Persutkin . . . . helvetti, ne ovat nyt menneisyyttä, edellisen johtoryhmän näkemyksiä aiheista, joille silloin oli kannatusta, maailma on muuttunut ja niin on osittaisn tai kokonaan muuttuneet ajatuksetkin, miksi siis jumalauta toistella satoja kertoja tätä samaa paskaa palstalla. Se ei ole koskaan johtanut mihinkään, selvittänyt sen kummemmin asiaa - miksi siis huudella ja toistella asiaa, josta pitää muistaa vain se, ettei jatkossa Helppo-Heikkejä pidä päästää puolueen johtoon, vaikka lystikäs ja supliikki veke olisikin, vaan kuunnella sitä sanoman sisältöä mitä Puoleesta kerrotaan.
s24:0a0a4e4e5f8e558cda4d8b05f7ee6bc9	[]	['label_toxicity']	"""Ja instassa joku """"vajakkiLatvaKakkonen"""" hehkuttaa miten inssssssssssssspiroiva Mara on ja huikee ja ihailtu. Voi hellanlettas!"""
s24:916d25c28d76323951f9da9440b2e43b	[]	['label_toxicity']	"""Asiasta: Blondit ja äly. Kaikki blondit eivät ole kauniita mielestäni. Vain älykkäät blondit ovat kauniita, äly näkyy silmissä. -Tyhmä """"Gro magno"""" ei ole mielestäni koskaan kaunis."""
s24:bb8c6fd25adc9cdfd313a47d3746dadc	['label_obscene']	['label_toxicity']	Hyvä debatti Syyrian sodasta  Läntistä paskapropagandaa toisteleva liberaalipelle ei kestänyt tosiasioita :D  https://www.youtube.com/watch?v=VebVA3fbdzY
s24:e989741589bc094ee4f9c8b517cf5afc	[]	[]	Ei oo kyl löytynyt montaakaan ostettavaa asiaa.. eipä tuu kyl juuri enää käytyäkään.
s24:4d2987dddcd46001aabac0fd1b8f975f	[]	['label_identity_attack', 'label_obscene', 'label_toxicity']	Roskaa eli pakkoruotsia HOMOJEN HOMMOO VERORAHOJEN SURMAA
s24:58ceaa5d1f0327031964d19de8d504b3	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	Ennemmin haen sahapukin liiteristä ja hinkkaan itseäni sitä vasten kuin maksan jostain vastenmielisen kurpan jyystämisestä
s24:7837d1d3609b76457b8acb778e7f946c	['label_obscene']	['label_insult', 'label_obscene', 'label_severe_toxicity', 'label_threat', 'label_toxicity']	Tänä vielä: suksi vittuun ja joudu kadotukseen! Sinne pääset ilman minunkin sadatuksia. Toivottavasti hukut pahuuteesi. Pikku paska.
s24:321df2c7e83492fc6a16bd9b29b4071f	['label_obscene']	['label_obscene', 'label_toxicity']	"""Oikeessa oot, ei sormenpäässä, vaan kyrvänpäässä.. Se että olin vähänaikaa pois, niin anteeks, lupaan olla aktiivisempi. AP:N juttu, että akat vertailee jotain kaljabaarin deekuja, ei vaikuta oikein hyvältä...millaisia """"dooriksia"""" nää mahtaakaan olla??!!"""
s24:e3c59adee3ca6debbe6e3219c0c86ca6	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	Laturikaupassa oli jokin läskiperse äijä jolla mukanaan pari kissaa. Hottisainesta. Kuin siitä telkkarisarjasta.  Kille
s24:150aef0d7586d7b1254575739ed82370	[]	['label_insult', 'label_toxicity']	"""Haha LancerKäyttäjän viestit22.7.2009 01:09 """"Täällä taas leiutaan kuinka 125cc kulkee 200km/h 250cc pytyllä. Voiko tästä tyhmempää ihmistä olla?"""" Ei oo pahemmin kyllä tullu vähään aikaan revettyäx)"""
s24:0116ad487e399deb370ca1c6b482f5dd	[]	['label_insult', 'label_toxicity']	Mikkeliläiset ovat naurettavia provoilijoita. SaPko ei tee yhtään mitään yhteistyötä jukurttinaamojen kanssa.  Etelä-Savon maakuntakin on kuollut kirjain.
s24:820a698b714fe19265ae3bc679fd4fb3	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	Ne ovat nämä etäisien nyxät sellaisia päteviä ja aktiivisia tapaamisasioissa, ainakin aluksi. Ei se isi todellisuudessa ole ollut kovin halukas tapaamisiin, mutta kamalasta exästä valittamalla saa säälipillua.
s24:5ecf34568f250810dfa95df7b84d359e	[]	['label_insult', 'label_toxicity']	Lapset leikkii  Jotkut idiootit ajelee harmaalla farmari mersulla josta ikkunat tummennettu ja käyvät ampumassa ilotulitteita. Ainakin länsirannalla ovat leikkineet. Pitäs vanhempien soittaa lapset kotiin leikkiin.
s24:e55e8c3ddc9e2188226a2a5faab73c5a	[]	['label_insult', 'label_obscene', 'label_toxicity']	Raha-automaattiyhdistys maksaa isot tukiaiset erilaisille islamisti- ja somalijärjestöille.  Onnitteluni, olet idiootti. Lyö ittees vasaralla päähän niin monta kertaa kuin pystyt.
s24:301cbccaef883649769c84cf6c1a27ac	['label_obscene']	['label_toxicity']	Sossujen koulutuksen  Puheenjohtaja yo, usko karvaperse rivijäsen kiertokoulu.Ei toimi tällä vuosituhannella...:)
s24:7a0b97bde361f850b0c5e0ee6cc98699	['label_obscene']	['label_toxicity']	Mihin ihmeeseen sinä pyrit kyselemällä tyhjänpäiväisyyksiä, jonka vastaukset nyt jo tietää etukäteen.  Käytännössä suurin este on riippuvuus jonkun pillun saannista, joka ei niin vaan muutakaan mukana. Tosin tätä riippuvuutta ei niin kovin usein suoraan mainosteta.
s24:567d86100df34fa56f558b852f10fcd8	[]	[]	"""Pakettikonetta, vaan olen rakentanut koneet Windows 95 lähtien tarpeisiin sopivaksi, joten ei ole kokemusta """"valmispakkauksista"""" ja kaikki ukkunat olen käynyt läpi, jopa nytkin on vielä tämän koneen toisella kiintolevyllä Windows 2003 serveri, mutta kyllä """"hyppäsin"""" Vistan yli Windows seiskaan ja nyt koitan tätä Fedora 13 ja ensi tuntuma on OK !"""
s24:52d757bbf60588d4055837b479ee7ef8	['label_obscene']	['label_obscene', 'label_toxicity']	tuoda lahjaksi..vain omaan käyttöön ei edes aviopuolisolle jos pilkulla nussitaan.Samoin jos haet viinaa siihen malliin virosta ja sanot jotta omaan käyttöön ilmoittaa tulli poliisille onko syytä tarkistaa kyseisen henkilön kelpoisuus kuljettaa ajoneuvoa jos juo kerran älyttömästi.
s24:ecb7d9d0b9288d8a82dc12443ee960fe	['label_obscene']	['label_obscene', 'label_toxicity']	Mitä pitäisi tehdä???  Naiseni on täydellinen, hän näyttää aivan upealta, blondi ja 25 vuotias... sekikäs vartalo ja sopisi vaikka malliksi, ongelma on siinä että penikseni on kokoajan ihan jäykkänä kun katselen häntä, tai edes ajattelen kun olen esim. töissä... en ole vielä kertonut hänelle tästä.. tuskin hän on vielä edes huomannut mitään, kaikista hankalinta on yrittää nukkua kun penis on kokoaika seisokkina :( mitä olette muuten ihmiset mieltä kannattaako seksiä harrastaa silloin kun lapset nukkuvat samassa huoneessa, lapsi on 4 vuotias.. =)
s24:db61b270fe2e811ddac4b365430873bc	[]	['label_toxicity']	osta poju lada siinä sulle 4-pyörää
s24:ad1787e58fad17cfc268d89ab83771e6	['label_obscene']	['label_obscene', 'label_toxicity']	Pena perkele. Tule tänne, täällä Pirkko. Älä mee ton Lissun luo, ei se mitään taida. Odotetaan yhdessä kesää ja pannaan pökköä pesään.
s24:83f0b57151ad12a48bdec37715c4b8a5	['label_obscene']	[]	Mitä teen...  Mulla on 15 v lämppäri tamma. se ootta nyt varsaa. sen taka polvet on ihan paskana ja sitä ei siis voi enää liikuttaa. Mitä mun pitäs tehä? laitanko sen teuraaksi vai annanko vanheta täällä. sillä ei oo kipuja, mut jotkut vaan on sanonu, et heppojen taivaasee. ite rakastan sitä mielettömästi, enkä haluis. voiko heppa olla onnellinen ilman työtä varsansa kanssa?
s24:df1571732757137f16da92195478e1cc	['label_obscene']	['label_toxicity']	Tulee hemmetti mieleen aivan selvästi Tuhkimon kaksi ilkeää sisarpuolta!!! Sellaista elämää Tunkki haluaisi aivan selvästi viestistä päätellen pikkusiskolleen. Että tämä jynssäisi Jollashovin koiranpaskaisia lattioita, pesisi näiden hikisiä rääsyjä ja tiskaisi asioita.
